"Checked"	"Protein Group FDR Confidence: Combined"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. Protein Group q-value: Combined"	"Exp. Protein q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Protein Unique Peptides"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score CHIMERYS on Ardia Server: CHIMERYS on Ardia Server"	"# Peptides (by Search Engine): CHIMERYS on Ardia Server"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Gene ID"	"Reactome Pathways"	"# Protein Pathway Groups"	"# Razor Peptides"	"Abundance: F4: Sample, AS, RA, kd, d7"	"Abundance: F5: Sample, AS, RA, kd, d7"	"Abundance: F6: Sample, AS, RA, kd, d7"	"Abundance: F10: Sample, AS, RA, sc, d7"	"Abundance: F11: Sample, AS, RA, sc, d7"	"Abundance: F12: Sample, AS, RA, sc, d7"	"Abundance: F16: Sample, BE, RA, kd, d7"	"Abundance: F17: Sample, BE, RA, kd, d7"	"Abundance: F18: Sample, BE, RA, kd, d7"	"Abundance: F22: Sample, BE, RA, sc, d7"	"Abundance: F23: Sample, BE, RA, sc, d7"	"Abundance: F24: Sample, BE, RA, sc, d7"	"Found in Sample: F4: Sample, AS, RA, kd, d7"	"Found in Sample: F5: Sample, AS, RA, kd, d7"	"Found in Sample: F6: Sample, AS, RA, kd, d7"	"Found in Sample: F10: Sample, AS, RA, sc, d7"	"Found in Sample: F11: Sample, AS, RA, sc, d7"	"Found in Sample: F12: Sample, AS, RA, sc, d7"	"Found in Sample: F16: Sample, BE, RA, kd, d7"	"Found in Sample: F17: Sample, BE, RA, kd, d7"	"Found in Sample: F18: Sample, BE, RA, kd, d7"	"Found in Sample: F22: Sample, BE, RA, sc, d7"	"Found in Sample: F23: Sample, BE, RA, sc, d7"	"Found in Sample: F24: Sample, BE, RA, sc, d7"	"# Protein Groups"	"Modifications"	"Abundances (Grouped): AS, RA, kd, d7"	"Abundances (Grouped): AS, RA, sc, d7"	"Abundances (Grouped): BE, RA, kd, d7"	"Abundances (Grouped): BE, RA, sc, d7"	"Abundances (Grouped) CV [%]: AS, RA, kd, d7"	"Abundances (Grouped) CV [%]: AS, RA, sc, d7"	"Abundances (Grouped) CV [%]: BE, RA, kd, d7"	"Abundances (Grouped) CV [%]: BE, RA, sc, d7"
"False"	"High"	"High"	"IsMasterProtein"	"Q9Y3I0"	"RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1"	"0.00000"	"0.00000"	"130.215"	"56"	"24"	"472"	"0"	"24"	"505"	"55.2"	"7.23"	"249.66"	"24"	"RNA metabolism OR transcription;other metabolic processes;developmental processes;other biological processes"	"other membranes;cytosol;ER/Golgi;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf01139"	"51493"	"ENSG00000100220"	"RTCB"	"B2R6A8; hsa:51493; Q6IAI0; Q9BWL4; Q9NTH1; Q9P037; Q9P0J3; Q9Y3I0"	"tRNA processing in the nucleus"	"2"	"0"	"38850457.1108398"	"49246396.8154297"	"44434091.0673828"	"19701055.9931641"	"25294792.5331421"	"14440379.4746094"	"53447212.5527344"	"41175657.2729492"	"52516835.7148438"	"45338446.6577148"	"23644.6860351563"	"43418916.7197266"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"44434091.0673828"	"19701055.9931641"	"52516835.7148438"	"43418916.7197266"	"11.78"	"27.40"	"13.93"	"86.59"
"False"	"High"	"High"	"IsMasterProtein"	"Q9NRY4"	"Rho GTPase-activating protein 35 OS=Homo sapiens OX=9606 GN=ARHGAP35 PE=1 SV=3"	"0.00000"	"0.00000"	"130.204"	"39"	"44"	"472"	"0"	"43"	"1499"	"170.4"	"6.64"	"126.03"	"44"	"cell organization and biogenesis;stress response;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus"	"enzyme regulator activity;nucleic acid binding activity;other molecular function"	"Pf00071, Pf00620, Pf16512, Pf19518, Pf23083"	"2909"	"ENSG00000160007"	"ARHGAP35"	"A7E2A4; hsa:2909; Q14452; Q9C0E1; Q9NRY4"	"RHOC GTPase cycle; RHOA GTPase cycle; RHOB GTPase cycle; RND2 GTPase cycle; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOQ GTPase cycle; RHOG GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; RHOD GTPase cycle; RHOJ GTPase cycle; RND3 GTPase cycle; RND1 GTPase cycle; Sema4D mediated inhibition of cell attachment and migration; PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases"	"18"	"1"	"4284478.04394531"	"6055281.38134766"	"4968878.27783203"	"2118954.40722656"	"2628453.13476563"	"1200497.39794922"	"7102663.890625"	"5883163.34277344"	"6490026.05566406"	"3151422.47558594"	""	"3915929.49707031"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"4968878.27783203"	"2118954.40722656"	"6490026.05566406"	"3512940.11191158"	"17.50"	"36.50"	"9.39"	"15.30"
"False"	"High"	"High"	"IsMasterProtein"	"Q9Y285"	"Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens OX=9606 GN=FARSA PE=1 SV=3"	"0.00000"	"0.00000"	"130.175"	"48"	"21"	"394"	"0"	"21"	"508"	"57.5"	"7.80"	"192.11"	"21"	"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes"	"cytosol;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf01409, Pf18552, Pf18553, Pf18554"	"2193"	"ENSG00000179115"	"FARSA"	"B4E363; hsa:2193; Q9NSD8; Q9Y285; Q9Y4W8"	"Cytosolic tRNA aminoacylation"	"1"	"0"	"18539146.2421875"	"24064467.1474609"	"22559799.2089844"	"9464124.04101563"	"11670775.1494141"	"6090032.69238281"	"32473295.3632813"	"29337968.9873047"	"31271277.734375"	"21191442.6308594"	"1843.81372070313"	"26126185.9936523"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"22559799.2089844"	"9464124.04101563"	"31271277.734375"	"21191442.6308594"	"13.15"	"30.97"	"5.10"	"87.99"
"False"	"High"	"High"	"IsMasterProtein"	"P34897"	"Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3"	"0.00000"	"0.00000"	"130.165"	"63"	"27"	"463"	"0"	"25"	"504"	"56.0"	"8.53"	"232.44"	"27"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;other biological processes"	"other membranes;cytoskeleton;mitochondrion;nucleus;other cell component"	"other molecular function"	"Pf00464"	"6472"	"ENSG00000182199"	"SHMT2"	"B7Z9F1; E7EQ19; E7EU43; hsa:6472; O00740; P34897; Q8N1A5"	"RHOG GTPase cycle; Mitochondrial protein degradation; Metabolism of folate and pterines"	"12"	"3"	"27254004.8466797"	"31762736.0644531"	"28721681.2382813"	"12361818.1103516"	"17816802.9960938"	"8170408.73828125"	"47698957.2607422"	"39465622.5078125"	"44277056.8154297"	"36833986.5449219"	"23533.115234375"	"41432412.9335938"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"28721681.2382813"	"12361818.1103516"	"44277056.8154297"	"36833986.5449219"	"7.86"	"37.84"	"9.44"	"86.97"
"False"	"High"	"High"	"IsMasterProtein"	"Q12905"	"Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2"	"0.00000"	"0.00000"	"130.140"	"75"	"20"	"349"	"0"	"20"	"390"	"43.0"	"5.26"	"161.91"	"20"	"other biological processes"	"cytosol;nucleus;other cell component"	"nucleic acid binding activity"	"Pf07528, Pf20965"	"3608"	"ENSG00000143621"	"ILF2"	"A6NDB0; B2R8G7; hsa:3608; Q12905; Q5SR10; Q5SR11; Q7L7R3; Q9BWD4; Q9P1N0"	"PKR-mediated signaling; Neutrophil degranulation"	"3"	"0"	"57523992.8681641"	"70711136.7109375"	"58619763.5"	"22211244.9438477"	"33378520.0009766"	"13460805.5214844"	"85202990.0878906"	"69621644.0332031"	"82389438.1152344"	"60412685.8535156"	"24783.1338500977"	"69283478.9580078"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"58619763.5"	"22211244.9438477"	"82389438.1152344"	"60412685.8535156"	"11.75"	"43.37"	"10.50"	"87.16"
"False"	"High"	"High"	"IsMasterProtein"	"Q9ULI4"	"Kinesin-like protein KIF26A OS=Homo sapiens OX=9606 GN=KIF26A PE=1 SV=3"	"0.00000"	"0.00000"	"130.064"	"34"	"45"	"248"	"0"	"44"	"1882"	"194.5"	"8.81"	"64.58"	"45"	"developmental processes;other biological processes"	"cytosol;cytoskeleton"	"cytoskeletal activity;other molecular function"	"Pf00225, Pf23081"	"26153"	"ENSG00000066735"	"KIF26A"	"hsa:26153; Q8TAZ7; Q96GK3; Q9UFL3; Q9ULI4"	"COPI-dependent Golgi-to-ER retrograde traffic; MHC class II antigen presentation; Kinesins"	"3"	"0"	"45274.8798828125"	"72119.8989257813"	"19428.734375"	"78131.537109375"	"53837.3984375"	"56305.8830566406"	"3308265.328125"	"3295060.48510742"	"3392622.07568359"	"2120260.42431641"	""	"2372264.64599609"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"45274.8798828125"	"56305.8830566406"	"3308265.328125"	"2242725.76230588"	"57.77"	"21.31"	"1.59"	"7.93"
"False"	"High"	"High"	"IsMasterProtein"	"Q9BWU0"	"Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1"	"0.00000"	"0.00000"	"129.992"	"53"	"34"	"375"	"0"	"34"	"796"	"88.8"	"5.19"	"111.36"	"34"	""	""	""	""	""	""	""	""	""	"0"	"0"	"3922079.85644531"	"5756891.84082031"	"4886233.25683594"	"2067299.61523438"	"3001607.94628906"	"1886294.30029297"	"8414758.67089844"	"8221699.91796875"	"8663437.0703125"	"6042435.28808594"	""	"6020123.46289063"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"4886233.25683594"	"2067299.61523438"	"8414758.67089844"	"6031269.05806767"	"18.90"	"25.82"	"2.63"	"0.26"
"False"	"High"	"High"	"IsMasterProtein"	"Q13177"	"Serine/threonine-protein kinase PAK 2 OS=Homo sapiens OX=9606 GN=PAK2 PE=1 SV=3"	"0.00000"	"0.00000"	"129.894"	"57"	"24"	"440"	"0"	"16"	"524"	"58.0"	"5.96"	"234.99"	"24"	"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;nucleus;other cell component"	"enzyme regulator activity;kinase activity;other molecular function"	"Pf00069, Pf00786"	"5062"	"ENSG00000180370"	"PAK2"	"hsa:5062; Q13154; Q13177; Q6ISC3"	"Regulation of activated PAK-2p34 by proteasome mediated degradation; MAPK6/MAPK4 signaling; Sema3A PAK dependent Axon repulsion; FCERI mediated MAPK activation; Generation of second messenger molecules; Regulation of PAK-2p34 activity by PS-GAP/RHG10; CDC42 GTPase cycle; RAC1 GTPase cycle; RHOQ GTPase cycle; RHOG GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; RHOJ GTPase cycle; RHOV GTPase cycle; Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation; RHOU GTPase cycle; Ephrin signaling; Smooth Muscle Contraction; RHO GTPases activate PAKs; VEGFR2 mediated vascular permeability; Activation of RAC1; RHOH GTPase cycle; CD209 (DC-SIGN) signaling; CD28 dependent Vav1 pathway; Nef and signal transduction; Stimulation of the cell death response by PAK-2p34"	"45"	"11"	"31568670.003418"	"37506079.8300781"	"31960934.5742188"	"14855376.4682617"	"22028662.6894531"	"11131695.4711914"	"27043149.6982422"	"25598382.9453125"	"27577683.0957031"	"26906817.4785156"	"7403.2109375"	"27587901.6464844"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"31960934.5742188"	"14855376.4682617"	"27043149.6982422"	"26906817.4785156"	"9.86"	"34.61"	"3.83"	"86.59"
"False"	"High"	"High"	"IsMasterProtein"	"Q16643"	"Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4"	"0.00000"	"0.00000"	"129.873"	"46"	"27"	"445"	"0"	"27"	"649"	"71.4"	"4.45"	"204.12"	"27"	"cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00241"	"1627"	"ENSG00000113758"	"DBN1"	"A8MV58; B2RBG0; hsa:1627; Q16643; Q9UFZ5"	"RHOD GTPase cycle; RHOBTB2 GTPase cycle; RHOBTB1 GTPase cycle; RHOH GTPase cycle"	"5"	"0"	"32825064.1484375"	"45414707.3466797"	"40492842.2412109"	"16226668.8837891"	"25371984.8574219"	"11175964.2270508"	"57999894.4179688"	"52072660.5253906"	"57167873.7675781"	"47918936.0632324"	"160585.372558594"	"54583497.5698242"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"40492842.2412109"	"16226668.8837891"	"57167873.7675781"	"47918936.0632324"	"16.03"	"40.90"	"5.76"	"86.74"
"False"	"High"	"High"	"IsMasterProtein"	"O15042"	"U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2"	"0.00000"	"0.00000"	"129.867"	"38"	"34"	"474"	"0"	"34"	"1029"	"118.2"	"8.47"	"198.56"	"34"	"RNA metabolism OR transcription;other metabolic processes"	"nucleus"	""	"Pf00076, Pf01805, Pf04818, Pf08312"	"23350"	"ENSG00000163714"	"U2SURP"	"A0PJ60; hsa:23350; O15042; Q0D2M1; Q2NKQ7; Q9BR70"	"mRNA Splicing - Major Pathway"	"1"	"0"	"14386406.5756836"	"18289929.0649414"	"15703899.6035156"	"8565934.55712891"	"9908432.01806641"	"6017660.26611328"	"15756215.0263672"	"14754981.1850586"	"15505271.5234375"	"11625332.7836914"	""	"11993037.0473633"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"15703899.6035156"	"8565934.55712891"	"15505271.5234375"	"11807753.6713271"	"12.31"	"24.21"	"3.40"	"2.20"
"False"	"High"	"High"	"IsMasterProtein"	"Q96P48"	"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ARAP1 PE=1 SV=3"	"0.00000"	"0.00000"	"129.847"	"40"	"42"	"385"	"0"	"42"	"1450"	"162.1"	"6.23"	"112.83"	"42"	"cell organization and biogenesis;signal transduction;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component"	"signal transduction activity or receptor binding;enzyme regulator activity;other molecular function"	"Pf00169, Pf00536, Pf00620, Pf00788, Pf01412"	"116985"	"ENSG00000186635"	"ARAP1"	"A3KLL7; B2RTS2; hsa:116985; O94879; Q4LDD5; Q59FI7; Q6PHS3; Q8WU51; Q96HP6; Q96L71; Q96P48"	"RHOA GTPase cycle; RAC1 GTPase cycle; CDC42 GTPase cycle; PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1"	"4"	"0"	"2416808.56298828"	"3689080.625"	"2855811.64941406"	"891842.7578125"	"1356359.91748047"	"490335.046386719"	"7244473.45800781"	"6218346.94335938"	"6601590.84033203"	"4470766.76464844"	""	"5352649.14648438"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"2855811.64941406"	"891842.7578125"	"6601590.84033203"	"4891875.49994132"	"21.63"	"47.48"	"7.75"	"12.70"
"False"	"High"	"High"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2"	"0.00000"	"0.00000"	"129.754"	"60"	"22"	"437"	"0"	"21"	"414"	"46.6"	"7.01"	"240.71"	"22"	"other metabolic processes;stress response;developmental processes;other biological processes"	"non-structural extracellular;cytosol;mitochondrion;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00180"	"3417"	"ENSG00000138413"	"IDH1"	"hsa:3417; O75874; Q567U4; Q6FHQ6; Q7Z3V0; Q93090; Q9NTJ9; Q9UKW8"	"Peroxisomal protein import; Neutrophil degranulation; Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate; NADPH regeneration; NFE2L2 regulating TCA cycle genes"	"11"	"0"	"44927223.0869141"	"51744009.6464844"	"49230466.8515625"	"29839652.0078125"	"33842837.9511719"	"19815664.909668"	"64995163.3867188"	"61164276.0595703"	"64260557.5195313"	"51380671.8623047"	"44474.4427490234"	"55306671.3398438"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"49230466.8515625"	"29839652.0078125"	"64260557.5195313"	"51380671.8623047"	"7.09"	"25.96"	"3.20"	"86.67"
"False"	"High"	"High"	"IsMasterProtein"	"P05060"	"Secretogranin-1 OS=Homo sapiens OX=9606 GN=CHGB PE=1 SV=2"	"0.00000"	"0.00000"	"129.714"	"60"	"33"	"210"	"0"	"33"	"677"	"78.2"	"5.07"	"63.54"	"33"	"signal transduction"	"non-structural extracellular;ER/Golgi;other cell component"	"signal transduction activity or receptor binding"	"Pf01271"	"1114"	"ENSG00000089199"	"CHGB"	"A8K021; hsa:1114; P05060; Q59EU9; Q6IBS6; Q9BQV6; Q9UC25; Q9UJA6"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation"	"2"	"0"	"14682.7136230469"	"4203.08251953125"	"127645.883300781"	"177015.8125"	"4549.859375"	""	"7610782.64208984"	"6430279.13867188"	"8290193.73828125"	"5835061.43188477"	"15710.3452148438"	"7655452.25292969"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"14682.7136230469"	"28379.5182134293"	"7610782.64208984"	"5835061.43188477"	"140.13"	"134.33"	"12.64"	"88.64"
"False"	"High"	"High"	"IsMasterProtein"	"P15170"	"Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens OX=9606 GN=GSPT1 PE=1 SV=1"	"0.00000"	"0.00000"	"129.704"	"59"	"24"	"525"	"0"	"10"	"499"	"55.7"	"5.62"	"241.28"	"24"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes"	"cytosol;translational apparatus;other cell component"	"other molecular function"	"Pf00009, Pf03144, Pf22594"	"2935"	"ENSG00000103342"	"GSPT1"	"hsa:2935; J3KQG6; P15170; Q96GF2"	"Regulation of expression of SLITs and ROBOs; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Eukaryotic Translation Termination; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"4"	"0"	"19689472.6855469"	"24786527.0273438"	"21226384.2285156"	"6444215.42382813"	"11148559.4018555"	"5148088.54785156"	"18223321.796875"	"16369080.7558594"	"17508893.5"	"11330138.5244141"	"37786.83203125"	"14551298.1992188"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"21226384.2285156"	"6444215.42382813"	"17508893.5"	"11330138.5244141"	"11.94"	"41.65"	"5.38"	"88.22"
"False"	"High"	"High"	"IsMasterProtein"	"Q9UHB7"	"AF4/FMR2 family member 4 OS=Homo sapiens OX=9606 GN=AFF4 PE=1 SV=1"	"0.00000"	"0.00000"	"129.647"	"43"	"36"	"410"	"0"	"36"	"1163"	"127.4"	"9.31"	"104.93"	"37"	"stress response;other biological processes"	"nucleus;other cell component"	""	"Pf05110, Pf18875, Pf18876"	"27125"	"ENSG00000072364"	"AFF4"	"B2RP19; B7WPD2; hsa:27125; Q498B2; Q59FB3; Q6P592; Q8TDR1; Q9P0E4; Q9UHB7"	"Formation of RNA Pol II elongation complex ; RNA Polymerase II Pre-transcription Events"	"3"	"0"	"3137726.61816406"	"3896711.93066406"	"3348484.15332031"	"1425056.79736328"	"2253919.5859375"	"866764.463378906"	"3822271.8984375"	"3664400.93212891"	"3669665.29296875"	"3080362.60009766"	""	"2573275.015625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"3348484.15332031"	"1425056.79736328"	"3669665.29296875"	"2815425.38844434"	"11.32"	"46.06"	"2.41"	"12.68"
"False"	"High"	"High"	"IsMasterProtein"	"P23921"	"Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens OX=9606 GN=RRM1 PE=1 SV=1"	"0.00000"	"0.00000"	"129.618"	"57"	"35"	"405"	"0"	"35"	"792"	"90.0"	"7.15"	"166.89"	"35"	"cell cycle OR cell proliferation;cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;developmental processes;other biological processes"	"cytosol;cytoskeleton;mitochondrion;nucleus;other cell component"	"other molecular function"	"Pf00317, Pf02867, Pf03477"	"6240"	"ENSG00000167325"	"RRM1"	"hsa:6240; P23921; Q9UNN2"	"Interconversion of nucleotide di- and triphosphates"	"5"	"0"	"13559578.7285156"	"18642097.5722656"	"15253949.7636719"	"7084807.37036133"	"10094629.5769043"	"5138226.79882813"	"17785708.1191406"	"14032157.0195313"	"18177630.15625"	"11209762.6455078"	""	"11937056.546875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"15253949.7636719"	"7084807.37036133"	"17785708.1191406"	"11567695.1280916"	"16.36"	"33.57"	"13.73"	"4.44"
"False"	"High"	"High"	"IsMasterProtein"	"Q05682"	"Caldesmon OS=Homo sapiens OX=9606 GN=CALD1 PE=1 SV=3"	"0.00000"	"0.00000"	"129.617"	"32"	"31"	"409"	"0"	"29"	"793"	"93.2"	"5.66"	"185.89"	"31"	"cell organization and biogenesis;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton"	"cytoskeletal activity;other molecular function"	"Pf02029"	"800"	"ENSG00000122786"	"CALD1"	"A8K0X1; hsa:800; Q05682; Q13978; Q13979; Q14741; Q14742; Q9UD91"	"Smooth Muscle Contraction"	"2"	"0"	"21705429.8110352"	"27376130.9633789"	"22586059.0078125"	"10585106.7451172"	"13316056.7548828"	"8340167.19335938"	"21255494.7304688"	"21381085.5126953"	"21652378.1838379"	"42178515.1425781"	"111955.780273438"	"33869619.625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"22586059.0078125"	"10585106.7451172"	"21381085.5126953"	"33869619.625"	"12.77"	"23.19"	"0.95"	"87.76"
"False"	"High"	"High"	"IsMasterProtein"	"O95248"	"Myotubularin-related protein 5 OS=Homo sapiens OX=9606 GN=SBF1 PE=1 SV=4"	"0.00000"	"0.00000"	"129.610"	"31"	"43"	"409"	"0"	"42"	"1868"	"208.3"	"6.90"	"113.69"	"44"	"protein metabolism;other metabolic processes;other biological processes"	"other membranes;cytosol;ER/Golgi;nucleus;other cell component"	"enzyme regulator activity;other molecular function"	"Pf00169, Pf02141, Pf02893, Pf03456, Pf06602, Pf12335"	"6305"	"ENSG00000100241"	"SBF1"	"A0A024R4Z9; A6PVG9; G5E933; hsa:6305; O60228; O95248; Q5JXD8; Q5PPM2; Q96GR9; Q9UGB8"	"RAB GEFs exchange GTP for GDP on RABs; Synthesis of PIPs at the ER membrane"	"2"	"1"	"2176418.61572266"	"2752077.66503906"	"2224563.01660156"	"643378.223632813"	"1245779.79296875"	"516795.011230469"	"4507937.7734375"	"4019597.75585938"	"4654301.05078125"	"3530332.92675781"	""	"3602066.94726563"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"n/a"	"High"	"1"	""	"2224563.01660156"	"643378.223632813"	"4507937.7734375"	"3566019.5664519"	"13.39"	"48.57"	"7.56"	"1.42"
"False"	"High"	"High"	"IsMasterProtein"	"P35611"	"Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2"	"0.00000"	"0.00000"	"129.553"	"45"	"25"	"401"	"0"	"24"	"737"	"80.9"	"5.83"	"151.21"	"25"	"cell organization and biogenesis;other biological processes"	"plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component"	"cytoskeletal activity;other molecular function"	"Pf00596"	"118"	"ENSG00000087274"	"ADD1"	"A2A3N8; A2A3P0; B4DI79; D3DVR3; D3DVR4; D3DVR5; hsa:118; P35611; Q13734; Q14729; Q16156; Q86XM2; Q9UJB6"	"XBP1(S) activates chaperone genes; Caspase-mediated cleavage of cytoskeletal proteins; Miscellaneous transport and binding events"	"3"	"0"	"16901195.453125"	"22275405.5605469"	"16993278.0292969"	"7703694.94238281"	"9337891.13232422"	"5988784.87207031"	"18420478.6630859"	"17361872.7128906"	"19594684.2070313"	"14351142.1113281"	"1502.55737304688"	"13915939.9003906"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"16993278.0292969"	"7703694.94238281"	"18420478.6630859"	"13915939.9003906"	"16.43"	"21.82"	"6.05"	"86.62"
"False"	"High"	"High"	"IsMasterProtein"	"Q9H6R4"	"Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2"	"0.00000"	"0.00000"	"129.513"	"34"	"34"	"459"	"0"	"34"	"1146"	"127.5"	"7.64"	"173.01"	"34"	"RNA metabolism OR transcription;other metabolic processes;transport;other biological processes"	"mitochondrion;nucleus;other cell component"	""	"Pf03813, Pf17403, Pf17404, Pf17405, Pf17406, Pf17407"	"65083"	"ENSG00000165271"	"NOL6"	"hsa:65083; Q5T5M3; Q5T5M4; Q7L4G6; Q8N6I0; Q8TEY9; Q8TEZ0; Q8TEZ1; Q9H675; Q9H6R4"	"Major pathway of rRNA processing in the nucleolus and cytosol; rRNA modification in the nucleus and cytosol"	"2"	"0"	"9887261.63781738"	"12201166.7177734"	"12037624.5854492"	"4986938.75292969"	"6660650.98242188"	"3211447.40820313"	"12869708.5908203"	"11061943.2792969"	"12131315.4047852"	"9162856.36132813"	"15235.740234375"	"9328194.94335938"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""	"12037624.5854492"	"4986938.75292969"	"12131315.4047852"	"9162856.36132813"	"11.35"	"34.82"	"7.56"	"86.40"
